id,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,netBuildingPaymentAmount,netContentsPaymentAmount
988fb7a4-c3ba-47f3-b3f5-32ab782b2e66,2194.78,0.00,0.00,2194.78,0.00
b2e47f17-5fba-4fdf-99b5-c7d5d49be0a9,61037.73,50000.00,0.00,61037.73,50000.00
31804550-5b30-4d28-8808-b7083adab03c,,,,0.00,0.00
b46722c5-5e4c-42ea-b104-73385d4728c8,9466.44,499.00,0.00,8967.44,499.00
f7b53155-a296-418e-95d2-72d6e6f193c4,,,,0.00,0.00
183413d6-912c-4da3-b0a5-e17830c2582f,25633.47,0.00,0.00,25633.47,0.00
4f720a75-5191-449a-b5e9-8fc160c9fe4c,489.60,0.00,0.00,489.60,0.00
4c11b767-acac-40e3-ab26-5ddaa95dced8,4455.08,0.00,0.00,4455.08,0.00
345e17a4-eafe-4003-be1a-f959b2da1166,,,,0.00,0.00
fe59906e-3448-438c-90cd-5e7ee75ff970,7283.42,2536.10,0.00,7283.42,2536.10
ced9bc41-ebea-4893-9e85-480d0ec69827,50054.78,0.00,0.00,50054.78,0.00
0241dba7-cddd-4535-905f-41322e1c91a1,188380.28,0.00,0.00,188380.28,0.00
4d3daf85-b5a4-435e-8228-01a8cec03dfa,4531.02,0.00,0.00,4531.02,0.00
c7d35ae2-c556-437b-be05-7342459a5c1c,,,,0.00,0.00
f75a19ce-4bb5-4e13-aaf2-0ee143360f7d,39923.85,0.00,0.00,39923.85,0.00
c75fce41-42f9-49a7-9919-e62029541dc4,1124.00,0.00,0.00,1124.00,0.00
cbee9e42-4702-4a68-9cd4-69c63eaafe56,10420.00,0.00,0.00,10420.00,0.00
fcfce854-876f-422c-85ee-2730447dae8a,5222.96,0.00,0.00,5222.96,0.00
65991565-4a7a-4c45-a33c-3f2b7b46f663,6215.20,0.00,0.00,6215.20,0.00
4e8890b5-77c9-4e16-ad67-a58e04787e49,2910.15,0.00,0.00,2910.15,0.00
37142f63-03fa-4bc1-8026-d570d70b1b41,1000.00,0.00,0.00,1000.00,0.00
f4df9e9f-25ec-4dac-a420-49affd0578df,30792.81,21000.00,0.00,30792.81,21000.00
36a0f7ec-4788-4fda-9e2a-6b3906135395,,,,0.00,0.00
0ebb3170-cfa3-4db4-b65f-7a8e269a7bc3,68668.54,0.00,0.00,68668.54,0.00
349d6611-2c09-47e1-93f5-4c68ce9fb374,13638.00,7340.00,0.00,13638.00,7340.00
6e8d7d7e-9e05-4114-9ec4-42cac469d6f1,3124.67,360.35,0.00,3124.67,360.35
cec2bdb0-ffe7-4711-a4c1-3105b2e2bbb0,133000.00,0.00,0.00,133000.00,0.00
fd57d29b-2155-4866-a415-85822919ad52,220498.34,0.00,0.00,220498.34,0.00
06397967-1cf0-424d-b0ef-d208ffb1d866,0.00,2500.00,0.00,0.00,0.00
3a44c5b5-dd18-4773-bcdc-4debb33a7b7d,12884.10,3129.47,0.00,12884.10,3129.47
95332cea-4160-4989-a66c-3d141e021d1e,1308.95,0.00,0.00,1308.95,0.00
291f28fd-9756-495b-af62-60867c5b7e82,3522.00,0.00,0.00,3522.00,0.00
1c338184-d6fe-4f47-b867-2ab0d95e8f8d,1884.62,643.13,0.00,1884.62,643.13
773e4a3c-604a-4ca5-814a-25776dcf3473,17700.00,2600.00,0.00,17700.00,2600.00
3ff606a1-fa24-4fab-b17c-995c8e9ec204,0.00,0.00,0.00,0.00,0.00
35a4c66b-0b30-4574-9568-7b0a46660ef9,410.00,0.00,0.00,410.00,0.00
d78da768-1b1b-44d3-901c-da35e74ff445,79200.00,37535.52,0.00,79200.00,37535.52
f1fc0d27-53a5-4e12-8f81-8f1e22150035,19938.27,3562.20,0.00,19938.27,3562.20
d6bdaaea-72ec-400e-b38b-90b4bc8b639b,,,,0.00,0.00
39d26d0d-f1f7-4cca-b6a7-0e1cb0958a22,21524.27,2224.87,0.00,21524.27,2224.87
f732ccf4-6d9c-48d3-9a76-e5644e9ade5e,4585.18,0.00,0.00,4585.18,0.00
abcfafb4-e193-4e92-a2e9-d93111ed452d,9434.76,1338.00,0.00,9434.76,1338.00
c3e0cbda-8cf8-40ca-a09b-2ba1c98c3828,,,,0.00,0.00
df9ba86d-e23c-4343-a3c0-44a3c12dede9,1795.00,0.00,0.00,1795.00,0.00
bcbf1007-4722-4b86-8696-2cea1d48c7d9,13750.06,0.00,0.00,13750.06,0.00
ca73b2dc-04ca-46e8-a9c0-6be130cf4157,64400.00,25600.00,0.00,64400.00,25600.00
f54c102f-2c83-4f2a-9384-4814bbc742e9,101100.00,0.00,0.00,101100.00,0.00
4e7fea61-b756-409c-944a-90ae3c8d2af2,47853.08,0.00,0.00,47853.08,0.00
8eb26822-478b-44e5-ac96-5ebdfb51ad48,5940.56,6567.45,0.00,5940.56,6567.45
4801c68c-6805-4311-bd33-9f2e4307bb93,5098.11,2207.52,0.00,5098.11,2207.52
7d6df736-7403-40b1-94e5-cb504f7dcadd,6769.00,0.00,0.00,6769.00,0.00
6fdd7e88-8012-4ab2-a62e-b1acb6c28da4,6568.45,0.00,0.00,6568.45,0.00
b391c450-c146-4000-8857-ba8bf2760a63,39684.92,0.00,0.00,39684.92,0.00
e3aa3fc7-b1e2-47ed-8bc1-706010f1ede9,1798.90,0.00,0.00,1798.90,0.00
e24ae4c2-141e-4306-915b-ee80b189a1ac,6110.00,1143.62,0.00,6110.00,1143.62
7b3b3155-7579-439a-8fb6-34126a82afc1,962.82,0.00,0.00,962.82,0.00
82168690-0b05-4790-b1c5-dc7453957a41,11683.18,4154.70,0.00,11683.18,4154.70
01346d34-603e-4876-81c0-46b83c2dd458,,,,0.00,0.00
4a64d391-65e5-4163-bace-b35dbfe47f66,,,,0.00,0.00
de0419f5-9088-43f0-ad78-a95aa4eeb9e4,4532.30,4626.95,0.00,4532.30,4626.95
0526d62e-2a6b-4e67-91b6-59e03a9da88b,3274.45,0.00,0.00,3274.45,0.00
43375cbe-daf3-4ca9-84ed-f840ded3b742,0.00,15000.00,0.00,0.00,15000.00
0b42d50b-3bdb-4a81-a5f3-59805878c60f,,,,0.00,0.00
7678bd12-b0c2-42c1-8fc5-1ad56cad5be8,29175.68,0.00,0.00,29175.68,0.00
89fc6be6-635d-43cb-8b58-79cfd0975b9b,1444.29,0.00,0.00,1444.29,0.00
8a9e0ee9-fb0f-468b-a5e2-050ef6df0699,0.00,0.00,0.00,0.00,0.00
f489703f-8523-44ea-aa2c-6dcba27d8d03,5739.49,265.00,0.00,5739.49,265.00
c37a10f1-34d6-4fff-a994-f7fc2114b1ca,37772.17,0.00,0.00,37772.17,0.00
21151282-af0c-46e8-9c2a-93adebbc17b3,4197.04,6242.18,0.00,4197.04,6242.18
895d488d-a27c-422d-b763-421c5784dcfb,2536.35,0.00,0.00,2536.35,0.00
74580e6e-6746-44ab-ae60-a83e6844c7a2,19889.97,0.00,0.00,19889.97,0.00
8aeb09d5-aeb6-400e-9e4d-d5d0ac1c9495,119.50,0.00,0.00,119.50,0.00
54053b90-c925-466b-bdfa-7744e53358d3,117981.28,0.00,0.00,117981.28,0.00
4430850d-2f4a-4619-87aa-e478da0da670,64400.00,15000.00,0.00,64400.00,15000.00
fa05ab01-2b6f-4331-ad70-a7ead744d6ae,21594.92,0.00,0.00,21265.73,0.00
8b11abbf-8e51-4745-b3be-9173134657c0,13563.53,0.00,0.00,13563.53,0.00
6489b9e2-e243-49f3-83b5-7a9341a161ce,0.00,2646.09,0.00,0.00,2646.09
2feb94eb-af32-4bfc-805e-ad5b1552ca70,125000.00,50000.00,0.00,125000.00,50000.00
a2fbdebd-9db4-4fc8-8931-04acd7d80c76,,,,0.00,0.00
c92f8021-b6d2-4080-8195-c3f4232b4370,,,,0.00,0.00
8f700749-d766-4cad-bd68-8c87386c5c0f,21789.80,8000.00,0.00,21789.80,8000.00
35a050ad-4beb-4b10-9bb4-206277397b4d,20412.32,4600.00,0.00,20412.32,4600.00
a239f1b1-8fa4-4fea-b7d3-b356cd415e31,37200.18,11496.26,0.00,37200.18,11496.26
c5746559-803b-4b04-86ce-edb4efe7689b,,,,0.00,0.00
a32e17a6-c775-489b-8b1a-11e3d0cdcadd,36444.85,50000.00,0.00,36444.85,50000.00
deaff2a0-aefc-4201-8d70-f9fc976fb0a2,94274.58,13011.86,0.00,94274.58,13011.86
9563e884-ef31-474c-ab8f-5651cae7194f,,,,0.00,0.00
59a1e5be-9e3e-459e-be04-b5b9b72527a5,0.00,2500.00,0.00,0.00,0.00
6b31e57b-3836-4310-bb4c-5bf06529b322,26937.81,0.00,0.00,26937.81,0.00
1ef25aeb-00fc-4489-82e0-ba40e710a697,12417.37,0.00,0.00,12417.37,0.00
981138e6-7bdb-4da7-8df3-0781dc07049a,729.74,0.00,0.00,729.74,0.00
05320651-1140-4f1c-a3c8-da5ad3697094,,,,0.00,0.00
aa6b668a-d62c-458f-b425-f66c0708e7f6,3989.17,495.38,0.00,3989.17,495.38
e8fc157d-9c99-4b72-bcde-7fa804fd4ea4,0.00,0.00,0.00,0.00,0.00
75cb43ee-c384-4a6d-a05f-7d783f5adde0,145081.56,50171.88,0.00,145081.56,50171.88
8235348b-0f4d-485d-9381-0e7c95e16a3c,4906.59,1235.70,0.00,4906.59,1235.70
fa670a81-cac8-4b3d-9869-f10e9f85b79d,137166.85,0.00,0.00,137166.85,0.00
064326db-bda6-46c1-85b0-76e5f9f4553c,9767.82,0.00,0.00,9767.82,0.00
75cd63b2-c284-4c4b-b423-98b969d500ba,102686.80,0.00,0.00,102686.80,0.00
8f565c52-637d-43c3-adc7-d8d7adc55c7b,0.00,3445.00,0.00,0.00,3445.00
4281e5b5-b57e-4f42-b3e5-f4386817aba3,9138.15,88.21,0.00,9138.15,88.21
e6052cf9-c02e-4f38-9196-012b5842e0f3,,,,0.00,0.00
3cf867ff-2f3e-4bfc-b0ac-64e0b3d24dba,2631.56,1590.46,0.00,2631.56,1590.46
56627a85-177a-48b0-a600-e7cff2ba4f54,152792.51,0.00,0.00,152792.51,0.00
c203f8dc-acab-41f6-b608-40819797912d,500000.00,500000.00,0.00,500000.00,500000.00
6d79af28-91f1-423b-a8ab-efaf6f106922,15689.04,7035.00,0.00,15689.04,7035.00
300a3f1a-2805-4551-ad9d-fb19244b7992,,,,0.00,0.00
51ac48b7-3f3e-4b25-a06d-403e01be4249,153811.91,80396.32,0.00,153811.91,80396.32
ef901908-f9e3-4003-913d-0a429d2dee4b,1287.61,0.00,0.00,1287.61,0.00
3d276733-c6f7-4864-96e6-79f4fa5355cd,1310.06,0.00,0.00,1310.06,0.00
cccfeee6-3f17-42ab-80fc-916355a2145e,166826.39,80000.00,0.00,166826.39,80000.00
7c40f477-cafa-49e5-ab8e-0d3ded522d4c,11720.83,0.00,0.00,11720.83,0.00
3d9329c5-d4ec-4938-8a14-8571a9930bac,,,,0.00,0.00
d7386130-f7dc-4486-af9d-289da71a41ab,32961.60,0.00,0.00,32961.60,0.00
af874ff8-eab5-44e6-ba97-fe1358f425a8,66.05,2332.61,0.00,66.05,2332.61
3054df33-3bbd-4a4a-9e35-cce4cb324ead,,,,0.00,0.00
4e2324db-09cc-460c-96aa-896f0120cca8,2538.57,0.00,0.00,2538.57,0.00
50a1823e-64da-4f09-8676-490421774658,264.00,0.00,0.00,264.00,0.00
aaa30434-e237-4e31-8455-f02a26d0911d,5842.81,0.00,0.00,5842.81,0.00
8ba2a498-7beb-4092-b7a2-b99eb1b74844,42.56,0.00,0.00,42.56,0.00
a3b107ad-aec2-43d8-8e34-94c5c07298e4,20055.47,0.00,0.00,20055.47,0.00
cb709fef-158a-4d8e-ac23-88646cba694d,8875.72,7600.00,0.00,8875.72,7600.00
ab951b2d-ba85-4914-886a-f3dfc4a8837b,0.00,600.00,0.00,0.00,600.00
1b30861e-e8b8-4597-aabe-5f9e5c30f736,,,,0.00,0.00
054ee133-4e6b-4a8c-9306-3e07926474bf,4094.97,0.00,0.00,4094.97,0.00
8a3951ec-853a-4b46-8437-98dc718de105,0.00,583.47,0.00,0.00,583.47
4fa4507c-4118-40c0-9897-a1b31c206826,21329.50,0.00,0.00,21329.50,0.00
e5bcc64d-6485-4355-8d37-1130aa68c760,6134.88,0.00,0.00,6134.88,0.00
106abdab-b308-4b37-868a-3a7268e15fca,123712.99,62020.02,0.00,123712.99,62020.02
2ff79de3-82bd-42e7-9533-2c31526f82db,,,,0.00,0.00
a23479af-8383-4ebd-89c8-08073c84e11f,,,,0.00,0.00
b8a4886a-8765-4fd0-a2ce-b63a0142da24,816.40,0.00,0.00,816.40,0.00
3863e99b-701a-4685-938b-8f2f7070ea76,264899.47,0.00,0.00,264899.47,0.00
6cc8aaf0-1cc6-48ca-b894-ade7517e4ae1,149399.11,69700.00,0.00,149399.11,69700.00
d5488dee-5130-4ff1-9609-49904eecf79a,,,,0.00,0.00
9bc3cb7a-6235-4710-86d7-df7ce440ccf8,23000.00,4200.00,0.00,23000.00,4200.00
a517c96c-03f8-457f-b40c-8b08260202af,,,,0.00,0.00
1d09b4cc-9093-4582-ab21-88c308f654e9,,,,0.00,0.00
490bd75c-8e74-4c35-8fe7-243bb654c904,,,,0.00,0.00
742ccc1e-06c0-46ab-8eda-c6c8604bc43e,9209.95,0.00,0.00,9209.95,0.00
4093474a-d5a3-4f10-b950-a9bfa845f114,13534.30,0.00,0.00,13534.30,0.00
4c09c888-9686-425c-ace9-a0a004ef82d2,58184.18,49361.76,0.00,58184.18,49361.76
9bad0128-8e13-4596-a8cf-7be614b3e417,4824.73,0.00,0.00,4824.73,0.00
a6272d6a-954e-4474-8748-d92b59a6cc7d,,,,0.00,0.00
0797083e-96c5-4542-95ee-e94ebc7dc766,63630.18,0.00,0.00,63630.18,0.00
fb40d41d-58df-4b8b-abbd-9d9bcc9de8e5,250000.00,56973.89,0.00,250000.00,56973.89
278d3b7c-14c9-4613-ac61-4189e2022072,,,,0.00,0.00
db2b4cfe-0c15-4e61-bb1e-16b0c074bda6,55000.00,15000.00,0.00,55000.00,15000.00
42b1618c-7bc9-4080-b1e1-6b4b56ba41e8,6619.81,2438.37,0.00,6619.81,2438.37
1b2146b1-178f-442a-b9f3-41dfda669126,,,,0.00,0.00
d8cd67b2-9011-499b-a9a2-3e30ddea63cb,,,,0.00,0.00
8ebff848-004a-4211-9920-9e33e95787b3,0.00,902.75,0.00,0.00,902.75
d566edd7-dcde-4f1f-b72e-98e96e48684c,4598.15,0.00,0.00,4598.15,0.00
3f4f4957-17b0-4e0b-a86c-5cb2f8a13d1f,,,,0.00,0.00
da76013b-0199-4f1a-85d2-ecf096c5ca0f,250000.00,100000.00,0.00,250000.00,100000.00
0d6724f9-a2d2-4aac-b11e-6baf92caf088,69904.86,1281.31,0.00,69904.86,1281.31
bc401de1-3191-4071-b9d0-a8058c00145f,,,,0.00,0.00
e9521497-63ed-4f72-82b2-3044bec9e4ea,1971.88,0.00,0.00,1971.88,0.00
3924a240-38c4-458e-bf95-fc8ce1a75ced,24636.54,5618.00,0.00,24636.54,5618.00
bcb96a8f-0e3d-463b-a668-e9acf0d6144d,,,,0.00,0.00
e88ebc32-7071-42b7-993f-367a97616893,,,,0.00,0.00
dffa4c44-1ae7-4d71-88b5-114720445a80,9621.78,0.00,0.00,9621.78,0.00
6cae37bb-64f3-4003-a408-7b09b5f727e0,,,,0.00,0.00
86385bc4-da89-4b65-b6a4-ce9f53830dc3,4979.18,0.00,0.00,4979.18,0.00
2042f5a0-e989-44a2-a19c-6656c98730b0,5130.94,4333.30,0.00,5130.94,4333.30
53443e21-5fee-437f-b276-004c31327ff0,0.00,100000.00,0.00,0.00,100000.00
6983c56f-441c-44fd-ac01-84154e886760,11300.48,0.00,0.00,11300.48,0.00
3d7bed93-9757-4a01-97be-41446a4bf461,,,,0.00,0.00
502d8ea8-aefc-4dc7-8557-f20cebabb954,,,,0.00,0.00
1ac606ef-9809-4fef-833d-297f4d91f682,108264.31,91469.84,0.00,108264.31,91469.84
21ad20be-9729-4186-8f5a-be7e5d6e1ad3,26263.09,0.00,0.00,26263.09,0.00
f15768ba-ef0a-4ad4-a93d-62ebd22376a0,5024.19,0.00,0.00,5024.19,0.00
8fd051f2-fcc8-452c-9c65-3fb7e2a73813,6564.56,0.00,0.00,6564.56,0.00
a9f3f363-42c5-4ab9-b5a0-8939028d3102,181657.67,0.00,0.00,181657.67,0.00
e4e5f769-932a-4965-8571-e6c3ac7d5db4,10000.00,10000.00,0.00,10000.00,10000.00
bd811c03-5496-4709-b8ae-bcc4aef1239c,1133.00,0.00,0.00,1133.00,0.00
a5022843-abcb-46fe-aa41-eea761ddff6b,,,,0.00,0.00
2885abdd-0fb1-4e10-8b8c-9b089241c994,,,,0.00,0.00
f6f32fad-549b-4033-b3d8-3f57f9fe1f97,,,,0.00,0.00
6e5b9d87-8244-4d3d-8f6d-c3a0b6c3d4f1,5078.65,0.00,0.00,5078.65,0.00
886c0dcf-ad44-4143-b93d-318da8c812c3,,,,0.00,0.00
6d16078b-d3fa-40fd-96dd-34174aacc1e2,39886.56,60000.00,0.00,39886.56,60000.00
d1e44c15-fe1a-4186-a82a-60acd997b6dd,,,,0.00,0.00
3f74b431-921b-4653-8ade-8dc688283916,,,,0.00,0.00
c78c8a02-f0ab-40cb-8272-b400ed16454d,,,,0.00,0.00
6251b402-039e-4e99-ab39-cf738fcf6c9e,69417.16,0.00,0.00,69417.16,0.00
c721e0dd-9836-49e6-99db-51084a538310,13960.68,2100.00,0.00,13960.68,2100.00
550d442f-bf31-4783-b584-6b7201972b65,250000.00,100000.00,0.00,250000.00,100000.00
5e05bac2-15ab-4815-9e1d-e955958a090c,17529.66,5000.00,0.00,17529.66,5000.00
ef8c77fc-8212-4e33-9ebd-5deb4a8286a2,,,,0.00,0.00
8c3af9dd-a0fe-46ab-aada-2e924c7d7b8c,88143.10,6895.78,0.00,88143.10,6895.78
c9fcdb7a-2e26-4368-a1dd-96eb85510a8f,,,,0.00,0.00
fd854232-7966-4044-a89b-bf8e0bb9732f,,,,0.00,0.00
b9b2aa37-6266-4e51-85a2-faa283089104,143503.14,0.00,27650.00,143503.14,0.00
c1df2916-2672-4bf4-8a49-db43e05b2838,0.00,11643.01,0.00,0.00,11643.01
15c45f14-cf02-4986-9d5f-dc5abe71f01d,1292.38,2187.11,0.00,1292.38,2187.11
b3686789-c26e-46d0-a97f-aae9de540f21,4360.01,0.00,0.00,4360.01,0.00
0f323c38-af6e-4416-87c5-b5167b52cc44,,,,0.00,0.00
f2359f0a-a10f-46ea-8a93-30b4de556105,5157.48,0.00,0.00,5157.48,0.00
0f76207c-2587-49e5-9423-bdbb72e38472,105828.33,35191.11,0.00,105828.33,35191.11
38cecfc9-92ec-48dc-9fe1-7b911d090711,50849.83,13879.00,0.00,50849.83,13879.00
9cd8d814-cbac-40fb-a505-97a5192f37ed,0.00,2500.00,0.00,0.00,0.00
9733d2d1-9eee-4e59-a6f0-26a48d881fab,2698.02,0.00,0.00,2698.02,0.00
ea41d14c-9cbf-49b7-90d7-289bba8f30f4,3270.99,0.00,0.00,3270.99,0.00
ad97828b-6c2e-4bbe-a460-69d4ba22e833,,,,0.00,0.00
152de98d-8bc5-4ba0-bdeb-64fa4a9c3397,36648.54,0.00,0.00,36648.54,0.00
d3916a94-99e1-469c-af87-852b8e56bf5e,118662.32,7100.00,0.00,118662.32,7100.00
bffef401-6f97-430b-b041-d2de9f01b56a,8439.82,5900.00,0.00,8439.82,5900.00
fc864f42-be0c-4768-ad21-0e57d52804e8,78.33,0.00,0.00,78.33,0.00
8e327314-0bf7-421f-bf3e-19efc9e040f7,526.00,0.00,0.00,526.00,0.00
fa800d11-a5db-46ea-aecf-e5a1f7693674,0.00,1625.06,0.00,0.00,1625.06
ce776ea4-4c1c-4060-86a6-0d86b9f06392,118343.79,8718.65,0.00,118343.79,8718.65
361c7479-eb7f-4bb1-93d7-ff43f5972449,2103.64,0.00,0.00,2103.64,0.00
4208be96-8635-4454-81f4-a74ce95b841c,118164.23,31831.16,0.00,118164.23,31831.16
e93be5f6-c44e-4d5c-b6d7-84744618f2db,38596.60,16309.90,0.00,38596.60,16309.90
4d8dad3d-de37-4234-a88c-5803516715f2,,,,0.00,0.00
34dd71b6-1841-4762-916f-8b6ba27bfc7a,53024.85,0.00,0.00,53024.85,0.00
f8995404-352d-4aaa-8f5f-fd601484b10f,2974.46,0.00,0.00,2974.46,0.00
2466fe51-ef34-413a-91ed-f2e247b62b13,,,,0.00,0.00
0cddb146-f1d6-421a-a902-b9b83a705abc,334.84,0.00,0.00,334.84,0.00
081f4c45-e8cc-492b-9a80-4dcc3d0194f5,24508.57,4660.09,0.00,24508.57,4660.09
7d7390f3-9075-4406-891e-8bbafe94cab2,14901.94,4044.32,0.00,14901.94,4044.32
5765917c-fde3-40d7-9b0e-0e3492a57015,,,,0.00,0.00
9a374687-c2ad-4dad-9e8d-0c3ecd38e226,222370.52,10500.00,0.00,222370.52,10500.00
c24fee00-0a9e-4fea-897b-93fa788c5594,,,,0.00,0.00
016fdf85-ccdf-4c75-b3d6-af4fd586e7b4,11658.55,0.00,0.00,11658.55,0.00
de6c78d4-5c85-42fc-84a2-b599a117c08d,13105.28,1220.18,0.00,13105.28,1220.18
744dc0aa-998d-48d8-945d-b17229629c07,14670.64,0.00,0.00,14670.64,0.00
be571726-6fc9-40a1-bc6b-ad00cd7aecbc,15319.00,0.00,0.00,15319.00,0.00
9d56b824-42c0-4ffe-881f-258ccc1a31de,92.50,1072.90,0.00,92.50,1072.90
b4fbf9d2-061f-4953-b423-2274ef195038,250000.00,100000.00,0.00,250000.00,100000.00
6efd4d2b-ba47-4812-a5b1-fa73530b1fc7,20140.71,18733.70,0.00,20140.71,18733.70
fd6f70e5-feba-446d-83f7-90238eefc4ee,0.00,0.00,0.00,0.00,0.00
1f02d230-fff9-4e60-a583-7072c0b08d82,525.00,0.00,0.00,525.00,0.00
1e7110dd-e715-4a7b-8512-82978dc0dad2,0.00,2500.00,0.00,0.00,0.00
6e5f8ba8-7a2c-40f7-a9bf-36317ca7f150,,,,0.00,0.00
45a9a645-ef45-4aff-af09-6f4c8baa1fa4,,,,0.00,0.00
fcef89a7-92d8-43b4-84a2-bf3b65e51c5d,250000.00,26252.42,0.00,250000.00,26252.42
8cb8b562-ba1b-4321-bc42-090da4c664bf,192306.74,0.00,9500.00,192306.74,0.00
ba8799b5-90be-4a57-99b1-79e8b0147277,21326.89,20736.81,0.00,21326.89,20736.81
55e133a2-4c66-484b-97ec-14e062d9d676,25806.33,0.00,0.00,25806.33,0.00
4ea92045-d253-413e-90bd-f29ac1599193,30173.84,12800.00,0.00,30173.84,12800.00
514161a3-5561-4a00-9502-dc3c4707c824,,,,0.00,0.00
375d56f8-1d7a-4348-b09a-58954b2cea74,3760.00,0.00,0.00,3760.00,0.00
ef34530b-63da-4cde-81ee-cdbf811ab1bb,18539.77,0.00,0.00,18539.77,0.00
09e96da8-03de-4be7-ae40-cc55465c83d2,14903.37,0.00,0.00,14903.37,0.00
60a6797e-75f4-4f83-9ebe-9adec1f79f64,,,,0.00,0.00
a046accf-9414-4873-800c-bedc4ade17e5,,,,0.00,0.00
f8eab7cf-1115-4f74-841d-eec82b95f62f,5496.16,0.00,0.00,5496.16,0.00
ef3f82c8-bfe0-48d3-bbab-75d3f771b97b,,,,0.00,0.00
3e4a1fff-0476-45d4-85f0-537df6d1c038,16403.48,0.00,0.00,16403.48,0.00
6fa8ca73-ca25-44f8-ab0a-0c9758c371c9,1563.50,0.00,0.00,1563.50,0.00
48222ae9-e577-4b73-8a2a-d2af45d32049,129654.37,6609.46,30000.00,129654.37,6609.46
dc4d5745-b314-4f6e-8d19-1dc51344e921,11111.89,6551.72,0.00,11111.89,6551.72
a183fa95-f518-4c10-8949-5701ee719956,,,,0.00,0.00
8c55cdae-16cb-46dd-8d09-5d85ce86ddb5,,,,0.00,0.00
64e98c7a-b29e-4ea3-8dcb-f0caad3f1a98,0.00,9767.39,0.00,0.00,9767.39
4f3028f0-6bc5-4a7d-b559-7b1fc8fdb0c2,,,,0.00,0.00
bb8c4362-8d5d-448d-8a88-05d497c083f0,,,,0.00,0.00
8738e4a0-0aad-42df-8d1f-575c5835e478,142153.64,0.00,30000.00,142153.64,0.00
ce1d62a7-47fc-4ddf-983c-02cbe6781235,32939.96,0.00,0.00,32939.96,0.00
f3abe7f2-eb69-4513-8759-4a1f8c841e25,39672.76,0.00,0.00,39672.76,0.00
3de8b3e2-d276-43ac-9e8e-e7649bc41a7d,9498.05,0.00,0.00,9498.05,0.00
bca27f66-2c82-4cf6-be4a-f11ae5accd67,16206.00,4470.82,0.00,16206.00,4470.82
0f860e3f-d2d6-4766-930d-aaf93ff78e6d,,,,0.00,0.00
aa7eaa6e-2c95-496e-a570-f3e2bd40d9c1,44256.16,6564.31,0.00,44256.16,6564.31
e66dc49b-b093-4327-ab81-e9069966f3c8,,,,0.00,0.00
232fae84-3266-4ae9-a4e9-7dc807cd9e77,136723.79,0.00,30000.00,136723.79,0.00
46585378-a4e9-4fd9-bfbf-96e1860bf4da,0.00,0.00,0.00,0.00,0.00
e07b4883-66ee-4443-b7f0-54465c60ca0a,4989.50,0.00,0.00,4989.50,0.00
9efc7fc0-38e9-4336-879a-ec26d3007dbe,10597.54,0.00,0.00,10597.54,0.00
cdd3cf45-3e5c-4148-9fbf-39e01f7cc949,,,,0.00,0.00
3d9ac4bd-d399-4159-b502-3d0349fdf938,350.00,0.00,0.00,350.00,0.00
c19d84b6-34c8-4315-beff-cab212a53858,,,,0.00,0.00
a2eb8c8f-f1bc-4451-83a2-ef6a9aae0073,71695.26,20700.00,0.00,71695.26,20700.00
53816acd-1cbb-4f73-ba30-4b2891baae65,19046.96,22000.00,0.00,19046.96,22000.00
c9df8e88-906e-44f3-9e56-d255ef51fcb9,7178.74,0.00,0.00,7178.74,0.00
25e58642-bf07-497a-a919-3a18f941164a,53203.13,0.00,0.00,53203.13,0.00
72878450-ef94-498a-a1b4-dba921338a27,12008.09,0.00,0.00,12008.09,0.00
c8f1506e-23c1-43e3-a08d-dd20555d1d51,12988.51,10000.00,0.00,12988.51,10000.00
479d605a-31d8-4f4e-b88b-178b4a42df20,755.00,0.00,0.00,755.00,0.00
c4461529-c2aa-4ba2-b6e2-389d1a699fbb,,,,0.00,0.00
406d208a-e32d-4320-8cdc-814fed188834,5998.48,3169.30,0.00,5998.48,3169.30
2009a65c-9670-4257-8f65-c9b41d10856c,10334.85,0.00,0.00,10334.85,0.00
b4e0a76d-c41b-4c6b-96a9-a7deca98c7fc,,,,0.00,0.00
a40a0062-55b0-4c5f-a183-4f3a2a25efc4,,,,0.00,0.00
729998fa-37fe-4985-8a3c-ad2b0778258a,269496.19,0.00,0.00,269496.19,0.00
829ba023-bff8-49ed-a85b-ac32c26594b3,3457.95,2003.62,0.00,3457.95,2003.62
917e8f00-a6ae-4a2d-b55f-daac721be54a,2327.29,1389.00,0.00,2327.29,1389.00
f15c57fc-6931-4087-9665-33d6ee412a76,,,,0.00,0.00
fcd9ce43-fbbd-4718-8445-30dbca1a2bd3,,,,0.00,0.00
da0cc247-281f-4597-b974-d9c114d7df32,27318.99,0.00,0.00,27318.99,0.00
ddd5c1fd-03e5-493f-8635-85450082695a,146836.04,34363.18,0.00,146836.04,34363.18
a9e93b9d-97da-4cb1-9dfa-910ba60602eb,,,,0.00,0.00
04c752b7-7a7f-4ffe-8a28-74473d4646aa,156700.00,44200.00,0.00,156700.00,44200.00
5a57bc8a-0350-4362-9d3d-1d83874e7b5e,21292.65,1502.91,0.00,21292.65,1502.91
2b89c888-e3ac-4145-a458-4ee02647c07e,1937.44,0.00,0.00,1937.44,0.00
